id_et_flight,friendly_id,departure_point,arrival_point,departure_time,arrival_time,et_flight_date,capacity,quantity,is_active
316,2325CFD6C60A4AA,SPIM,SGAS,04:51,14:01,2020-06-08,200,0,1
317,0B1F65957FCA4F1,SPIM,SGAS,12:51,22:01,2020-06-08,260,0,1
318,064D1CC4809E4AA,SPIM,SGAS,20:51,06:01,2020-06-08,200,0,1
319,F3AC9A79336A425,LATI,SPIM,06:42,04:56,2020-06-08,330,0,1
320,1B9EFD35A087401,LATI,SPIM,14:42,12:56,2020-06-08,350,0,1
321,4363D85B8127482,LATI,SPIM,22:42,20:56,2020-06-08,330,0,1
322,6C941BAC9920415,SPIM,EDDI,00:00,21:08,2020-06-08,370,0,1
323,F3E74718C31D4CB,SPIM,EDDI,12:00,09:08,2020-06-08,330,0,1
324,7F7F9F69DA824F5,SPIM,LKPR,05:55,03:58,2020-06-08,260,0,1
325,A23DCF28C58F473,LKPR,SPIM,00:16,22:24,2020-06-08,390,0,1
326,23D82A82BF7843D,SPIM,LKPR,17:55,15:59,2020-06-08,260,0,1
327,7703D78BD3D6438,LKPR,SPIM,12:16,10:24,2020-06-08,310,0,1
328,C23520CC9F9D4C9,SPIM,LJLJ,06:11,04:12,2020-06-08,380,0,1
329,ABB1F92797F6411,SPIM,LJLJ,18:11,16:12,2020-06-08,310,0,1
330,D024E114F54F4AE,SPIM,LEMD,01:00,22:01,2020-06-08,340,0,1
331,8CF07BF1A577446,LEMD,SPIM,00:56,21:03,2020-06-08,390,0,1
332,5AE490C2B7EC4D7,SPIM,LEMD,13:00,10:11,2020-06-08,270,0,1
333,39FAEC9185364F3,LEMD,SPIM,12:56,09:03,2020-06-08,360,0,1
334,B89A1A7FE98A44D,SPIM,LGAV,10:10,07:22,2020-06-08,370,0,1
335,C6B93E953C8C405,SPIM,LGAV,22:10,19:24,2020-06-08,340,0,1
336,2A0BEDED46B1440,BIKF,SPIM,07:47,05:50,2020-06-08,350,0,1
337,49C2F043336443E,BIKF,SPIM,15:47,13:53,2020-06-08,250,0,1
338,F7350F2203C9422,BIKF,SPIM,23:47,21:56,2020-06-08,310,0,1
339,70771AECAD0E476,LIRA,SPIM,02:15,23:28,2020-06-08,340,0,1
340,360996E7B9B246B,LIRA,SPIM,10:15,07:17,2020-06-08,370,0,1
341,23A37CCB4DCD4E1,LIRA,SPIM,18:15,15:15,2020-06-08,290,0,1
342,CBF4F461A8044BE,ENGM,SPIM,04:32,01:37,2020-06-08,290,0,1
343,180AA8EFBAF84F7,ENGM,SPIM,12:32,09:43,2020-06-08,340,0,1
344,EDA12BA5B0244FB,ENGM,SPIM,20:32,17:45,2020-06-08,310,0,1
345,193221460FDD40C,SPIM,EPMO,10:28,08:29,2020-06-08,310,0,1
346,6126317F3ADE431,SPIM,EPMO,22:28,20:30,2020-06-08,260,0,1
347,25A567FBDF754F3,SPIM,LPPT,01:28,23:42,2020-06-08,290,0,1
348,27AEF0E7BF744D0,LPPT,SPIM,05:44,03:57,2020-06-08,280,0,1
349,9A7D0D1D324A46B,SPIM,LPPT,09:28,07:30,2020-06-08,310,0,1
350,DF50BC7C613F46F,LPPT,SPIM,13:44,11:54,2020-06-08,360,0,1
351,3FD61B460F67406,SPIM,LPPT,17:28,15:34,2020-06-08,270,0,1
352,5A490924E2A9497,LPPT,SPIM,21:44,19:53,2020-06-08,330,0,1
353,70784C56D1D6403,SPIM,ESKN,04:10,01:20,2020-06-08,320,0,1
354,6CB838BFDA764DF,SPIM,ESKN,12:10,09:13,2020-06-08,330,0,1
355,D80AC26E9C514C3,SPIM,ESKN,20:10,17:21,2020-06-08,270,0,1
356,5741115501E640B,LSZB,SPIM,03:40,00:49,2020-06-08,340,0,1
357,E0A6787B0E5E4D6,LSZB,SPIM,11:40,08:52,2020-06-08,270,0,1
358,FAF6D37F6910481,LSZB,SPIM,19:40,16:48,2020-06-08,310,0,1
359,9E0AAD6F321946E,SCEL,SLLP,07:24,17:25,2020-06-08,230,0,1
360,F1BFC046040F44F,SCEL,SLLP,15:24,01:36,2020-06-08,240,0,1
361,7E0B5857804C4B3,SCEL,SLLP,23:24,09:29,2020-06-08,230,0,1
362,A7621E76FE81449,SABE,SLLP,04:35,14:47,2020-06-08,250,0,1
363,DC551510424E420,SABE,SLLP,16:35,02:48,2020-06-08,260,0,1
364,AE223EC7723C4E2,SLLP,SGAS,03:21,12:27,2020-06-08,210,0,1
365,E936E03CE9B6411,SLLP,SGAS,11:21,20:23,2020-06-08,290,0,1
366,44165EBF669F42E,SLLP,SGAS,19:21,04:34,2020-06-08,200,0,1
367,22F959A7D1D54E0,SUAA,SLLP,05:04,14:16,2020-06-08,220,0,1
368,CE78EAE703E74AC,SUAA,SLLP,13:04,22:15,2020-06-08,200,0,1
369,123FE6FCD0F54F4,SUAA,SLLP,21:04,06:07,2020-06-08,240,0,1
370,465663632B5143D,EDDI,SLLP,11:19,07:25,2020-06-08,280,0,1
371,11F3AFE9D4EE448,EDDI,SLLP,23:19,19:24,2020-06-08,260,0,1
372,6F8DBDD66AB2419,SLLP,LOWW,00:15,20:20,2020-06-08,260,0,1
373,4C53C79267514B6,SLLP,LOWW,08:15,04:21,2020-06-08,320,0,1
374,7A877A2F85C2450,SLLP,LOWW,16:15,12:29,2020-06-08,300,0,1
375,0FDE86674B0B47C,SLLP,EBCI,00:45,20:52,2020-06-08,290,0,1
376,6EEBD23437E1463,EBCI,SLLP,00:55,20:05,2020-06-08,340,0,1
377,4647292616BB411,SLLP,EBCI,12:45,08:47,2020-06-08,270,0,1
378,D8360B727FBB45F,EBCI,SLLP,12:55,08:00,2020-06-08,360,0,1
379,17B5A0EC19A244D,UMMS,SLLP,08:00,05:01,2020-06-08,370,0,1
380,CDA308199268417,UMMS,SLLP,20:00,17:08,2020-06-08,290,0,1
381,9DE33DC75CE040D,SLLP,LBSF,02:14,23:14,2020-06-08,270,0,1
382,2D3AB514948C4BD,LBSF,SLLP,05:17,02:27,2020-06-08,390,0,1
383,89D2564A2C9F423,SLLP,LBSF,14:14,11:16,2020-06-08,280,0,1
384,F78FD171FC304B2,LBSF,SLLP,17:17,14:17,2020-06-08,370,0,1
385,8E1B905710F443E,SLLP,EKCH,08:08,04:10,2020-06-08,320,0,1
386,7B727DF3A6DA436,SLLP,EKCH,20:08,16:18,2020-06-08,320,0,1
387,2F51CD52AFB849B,SLLP,EETN,05:47,02:58,2020-06-08,270,0,1
388,58E8A567E5F7427,EETN,SLLP,10:07,07:13,2020-06-08,270,0,1
389,4A1709F601E24FB,SLLP,EETN,17:47,14:55,2020-06-08,360,0,1
390,5E79E9DE2D2244F,EETN,SLLP,22:07,19:07,2020-06-08,300,0,1
391,C11D3155AB12428,SLLP,EFHK,06:08,02:13,2020-06-08,320,0,1
392,16D95BD036754B8,EFHK,SLLP,06:51,02:52,2020-06-08,270,0,1
393,3BEAE88443B4490,SLLP,EFHK,14:08,10:08,2020-06-08,370,0,1
394,36A5D1DD270E4F4,EFHK,SLLP,14:51,10:59,2020-06-08,340,0,1
395,4687E651038B429,SLLP,EFHK,22:08,18:17,2020-06-08,320,0,1
396,80F33B652F62491,EFHK,SLLP,22:51,18:51,2020-06-08,250,0,1
397,E961282E2812462,SLLP,LHBP,08:01,05:15,2020-06-08,330,0,1
398,4390FF19A539404,SLLP,LHBP,20:01,17:03,2020-06-08,290,0,1
399,F830342801144F1,LMML,SLLP,06:04,02:11,2020-06-08,300,0,1
400,F3D65EF93D8444A,LMML,SLLP,18:04,14:04,2020-06-08,390,0,1
401,96D4367D79EF4C2,SLLP,ENGM,05:15,01:21,2020-06-08,280,0,1
402,D40F1C0A3A0343E,SLLP,ENGM,13:15,09:24,2020-06-08,300,0,1
403,D8724A730AC34F5,SLLP,ENGM,21:15,17:17,2020-06-08,260,0,1
404,C53F91DB2BD64E2,SLLP,EPMO,00:24,21:37,2020-06-08,390,0,1
405,7EF1D62FD57241C,EPMO,SLLP,11:39,08:51,2020-06-08,390,0,1
406,486E9ABCDC43461,SLLP,EPMO,12:24,09:35,2020-06-08,320,0,1
407,C2EC452994FC439,EPMO,SLLP,23:39,20:44,2020-06-08,260,0,1
408,850E9D02F8F447D,SGAS,SCEL,05:39,15:50,2020-06-08,260,0,1
409,FAF8E8EB3C844B3,SGAS,SCEL,17:39,03:42,2020-06-08,200,0,1
410,14A88A39801A4DB,SCEL,LATI,05:53,01:03,2020-06-08,320,0,1
411,F479AE65E5D8449,SCEL,LATI,13:53,09:03,2020-06-08,340,0,1
412,CC23AC4C0AE0483,SCEL,LATI,21:53,17:53,2020-06-08,280,0,1
413,283BF678883341D,SCEL,EDDI,04:09,23:17,2020-06-08,290,0,1
414,6A717B58A7644D5,EDDI,SCEL,01:14,20:21,2020-06-08,350,0,1
415,57195018B2C1403,SCEL,EDDI,12:09,07:14,2020-06-08,360,0,1
416,8169FB1A796549C,EDDI,SCEL,09:14,04:20,2020-06-08,360,0,1
417,83971339AD8C4B5,SCEL,EDDI,20:09,15:19,2020-06-08,310,0,1
418,F74649138A954F2,EDDI,SCEL,17:14,12:22,2020-06-08,300,0,1
419,B49475DBFAC748F,SCEL,LOWW,03:45,22:47,2020-06-08,310,0,1
420,6416573997FC4A5,SCEL,LOWW,11:45,06:57,2020-06-08,350,0,1
421,175C2F81E4C84FB,SCEL,LOWW,19:45,14:52,2020-06-08,260,0,1
422,F8C89C2B72254EC,SCEL,UMMS,11:56,07:03,2020-06-08,320,0,1
423,6E5003CD0D1F485,SCEL,UMMS,23:56,19:06,2020-06-08,380,0,1
424,E6CE1D4230674B8,LDZA,SCEL,02:23,22:36,2020-06-08,250,0,1
425,5EE8619C8DF6419,LDZA,SCEL,14:23,10:24,2020-06-08,310,0,1
426,F4E7F955E61C442,EKCH,SCEL,05:38,00:50,2020-06-08,370,0,1
427,C5D9674DA70049A,EKCH,SCEL,17:38,12:52,2020-06-08,320,0,1
428,F8D63A663F0B4D0,LEMD,SCEL,00:53,19:53,2020-06-08,320,0,1
429,7CE4910EF28A48D,LEMD,SCEL,12:53,07:58,2020-06-08,290,0,1
430,DBD8D9DA4B604BC,SCEL,EETN,00:42,20:56,2020-06-08,290,0,1
431,F3BF6DFC890C4B4,SCEL,EETN,08:42,04:46,2020-06-08,300,0,1
432,16D87EBF08CF465,SCEL,EETN,16:42,12:46,2020-06-08,280,0,1
433,A083B15BFF6C47C,LGAV,SCEL,02:08,21:12,2020-06-08,280,0,1
434,F7DCC5E4F3494F1,LGAV,SCEL,10:08,05:20,2020-06-08,250,0,1
435,44C61C4C3FE44BF,LGAV,SCEL,18:08,13:19,2020-06-08,320,0,1
436,B6DA57F949E5404,EHAM,SCEL,05:16,00:24,2020-06-08,290,0,1
437,F5554B1917AC41A,EHAM,SCEL,13:16,08:21,2020-06-08,330,0,1
438,405624C2A49A43C,EHAM,SCEL,21:16,16:24,2020-06-08,310,0,1
439,514F3CE7ADC84C3,EIDW,SCEL,05:37,23:40,2020-06-08,360,0,1
440,E33DF8CE68944A5,EIDW,SCEL,17:37,11:41,2020-06-08,290,0,1
441,BF85236EBAF04BF,EVRA,SCEL,03:03,23:06,2020-06-08,370,0,1
442,E188DFB8453D498,EVRA,SCEL,11:03,07:16,2020-06-08,270,0,1
443,DA25FB7585A746F,EVRA,SCEL,19:03,15:12,2020-06-08,290,0,1
444,D2BA1835E86B439,EPMO,SCEL,03:31,23:40,2020-06-08,360,0,1
445,86E103A0F641403,EPMO,SCEL,15:31,11:35,2020-06-08,250,0,1
446,B98275594DF4463,SCEL,LPPT,08:50,04:00,2020-06-08,290,0,1
447,69D0A42FF314408,LPPT,SCEL,01:58,21:08,2020-06-08,360,0,1
448,3A6CC306F22B4F2,SCEL,LPPT,20:50,16:53,2020-06-08,280,0,1
449,5C2037F3DD44413,LPPT,SCEL,13:58,09:07,2020-06-08,310,0,1
450,E6C9770F69E64D3,EGLL,SCEL,02:35,22:49,2020-06-08,390,0,1
451,E163254370594F0,EGLL,SCEL,14:35,10:48,2020-06-08,360,0,1
452,0F3370EB62FC487,SCEL,ESKN,01:06,20:09,2020-06-08,360,0,1
453,3538FE1580D7460,SCEL,ESKN,09:06,04:06,2020-06-08,370,0,1
454,EA682E57722842E,SCEL,ESKN,17:06,12:12,2020-06-08,380,0,1
455,FA1877B25A5A499,SCEL,LSZB,06:13,01:19,2020-06-08,350,0,1
456,3CCE0AF88715411,LSZB,SCEL,11:25,06:26,2020-06-08,330,0,1
457,9C219B1ACA01443,SCEL,LSZB,18:13,13:17,2020-06-08,290,0,1
458,054779E28DA2490,LSZB,SCEL,23:25,18:34,2020-06-08,300,0,1
459,C61A356869294C8,SGAS,SABE,00:53,10:55,2020-06-08,240,0,1
460,DDE8B4A01B5045E,SGAS,SABE,08:53,18:53,2020-06-08,260,0,1
461,FD23A2C1ABD74E7,SGAS,SABE,16:53,02:07,2020-06-08,250,0,1
462,436DF36CCA91476,SABE,LATI,11:38,07:52,2020-06-08,370,0,1
463,E5D01705CF0C4F2,LATI,SABE,09:56,05:04,2020-06-08,250,0,1
464,F100C1EFDE6E402,SABE,LATI,23:38,19:41,2020-06-08,260,0,1
465,95EA6E00CCEC43F,LATI,SABE,21:56,17:02,2020-06-08,260,0,1
466,D30296DC0D7E420,SABE,EDDI,01:54,20:55,2020-06-08,270,0,1
467,79AE93175BED4F7,SABE,EDDI,13:54,08:03,2020-06-08,360,0,1
468,2D65B68688DC480,EBCI,SABE,03:43,22:52,2020-06-08,300,0,1
469,28D0E1F865E84EF,EBCI,SABE,15:43,10:53,2020-06-08,250,0,1
470,63A882BD5C60487,SABE,UMMS,10:09,06:18,2020-06-08,270,0,1
471,3986126DD9884B3,SABE,UMMS,22:09,18:19,2020-06-08,320,0,1
472,90AE96A9FE6B46D,SABE,LJLJ,01:37,21:37,2020-06-08,280,0,1
473,A4F72DA784834B5,SABE,LJLJ,13:37,09:43,2020-06-08,260,0,1
474,433E5BC0AA114C3,SABE,LEMD,09:02,04:15,2020-06-08,290,0,1
475,5BDB2E7B1C694C4,SABE,LEMD,21:02,16:04,2020-06-08,300,0,1
476,0A8F2F2C608D4AF,EFHK,SABE,09:05,04:14,2020-06-08,300,0,1
477,696217C45AF24FD,EFHK,SABE,21:05,16:12,2020-06-08,300,0,1
478,39095ACA134C4B2,SABE,LFPG,06:32,01:35,2020-06-08,280,0,1
479,7C5551675FE14D8,LFPG,SABE,05:20,00:22,2020-06-08,390,0,1
480,768A9F3410E4441,SABE,LFPG,14:32,09:34,2020-06-08,260,0,1
481,57F2FAF331DD4D2,LFPG,SABE,13:20,08:33,2020-06-08,250,0,1
482,BD033039CB7C4E8,SABE,LFPG,22:32,17:35,2020-06-08,300,0,1
483,AAB6699D45AF486,LFPG,SABE,21:20,16:32,2020-06-08,390,0,1
484,81166259086F429,SABE,LGAV,10:21,05:30,2020-06-08,360,0,1
485,DB0CF6BB552C415,SABE,LGAV,22:21,17:34,2020-06-08,320,0,1
486,435697092EFE4BC,SABE,EHAM,01:46,20:51,2020-06-08,270,0,1
487,0EC6A82DB7244D2,SABE,EHAM,13:46,08:47,2020-06-08,250,0,1
488,6475E91E1C6A4AC,LHBP,SABE,04:15,00:16,2020-06-08,260,0,1
489,F158F86DAA13463,LHBP,SABE,16:15,12:27,2020-06-08,310,0,1
490,67D8DA9D92FE410,SABE,EIDW,04:04,22:12,2020-06-08,300,0,1
491,E2FBAFC2E8E74CB,EIDW,SABE,03:41,21:54,2020-06-08,340,0,1
492,6D5287CBD9EC49F,SABE,EIDW,12:04,06:17,2020-06-08,360,0,1
493,B3AA48A3E177421,EIDW,SABE,11:41,05:53,2020-06-08,310,0,1
494,72DEF053FE9D4F0,SABE,EIDW,20:04,14:18,2020-06-08,390,0,1
495,2565E9029885428,EIDW,SABE,19:41,13:48,2020-06-08,380,0,1
496,E4F2AC2E02FC44A,SABE,LIRA,08:17,03:29,2020-06-08,310,0,1
497,A626C5FA084C4BC,SABE,LIRA,20:17,15:18,2020-06-08,280,0,1
498,3C7E7EDA98D94BD,SABE,EVRA,07:38,03:42,2020-06-08,340,0,1
499,BD786B82EFAC421,SABE,EVRA,19:38,15:48,2020-06-08,340,0,1
500,FDCA2FEEE4AD42F,LMML,SABE,04:45,23:47,2020-06-08,300,0,1
501,58475A29DEDD467,LMML,SABE,16:45,11:59,2020-06-08,300,0,1
502,308AE2A76A38414,SABE,EPMO,06:38,02:45,2020-06-08,310,0,1
503,A9AA1E4A31AD4A7,EPMO,SABE,05:04,01:05,2020-06-08,340,0,1
504,378E88A138AC409,SABE,EPMO,14:38,10:52,2020-06-08,350,0,1
505,14265E90C8E7443,EPMO,SABE,13:04,09:18,2020-06-08,350,0,1
506,E668338B984A4C3,SABE,EPMO,22:38,18:41,2020-06-08,320,0,1
507,A1CC91FE074A409,EPMO,SABE,21:04,17:16,2020-06-08,370,0,1
508,36581063E9FC4E9,SABE,LPPT,04:06,00:06,2020-06-08,390,0,1
509,4344BA45703C4A3,SABE,LPPT,12:06,08:14,2020-06-08,390,0,1
510,135EC14AE0D8481,SABE,LPPT,20:06,16:20,2020-06-08,360,0,1
511,DDC8E1249F54479,SABE,LSZB,00:29,19:35,2020-06-08,360,0,1
512,009DDA47CA50404,LSZB,SABE,01:08,20:16,2020-06-08,370,0,1
513,1AE38664F90D40D,SABE,LSZB,12:29,07:30,2020-06-08,370,0,1
514,390A1D3C9CA64B9,LSZB,SABE,13:08,08:22,2020-06-08,310,0,1
515,739DEE22BBF04EE,SGAS,SUAA,06:02,15:02,2020-06-08,220,0,1
516,A43D8A0C63A44B5,SGAS,SUAA,14:02,23:10,2020-06-08,280,0,1
517,011AB2552FD947E,SGAS,SUAA,22:02,07:10,2020-06-08,260,0,1
518,AE48E08E3455417,LATI,SGAS,00:01,21:02,2020-06-08,250,0,1
519,CB6F0C8E396849A,LATI,SGAS,08:01,05:07,2020-06-08,370,0,1
520,0B3D42373084402,LATI,SGAS,16:01,13:06,2020-06-08,350,0,1
521,6F55EBA73F5740E,SGAS,LOWW,05:52,01:05,2020-06-08,390,0,1
522,8BA908805E7E4D2,LOWW,SGAS,07:00,03:12,2020-06-08,250,0,1
523,4057DB8416C94B2,SGAS,LOWW,13:52,09:59,2020-06-08,360,0,1
524,9C137FF3A108403,LOWW,SGAS,15:00,11:06,2020-06-08,340,0,1
525,20A8E22BECFA4D3,SGAS,LOWW,21:52,17:05,2020-06-08,260,0,1
526,B04F7356B2C9491,LOWW,SGAS,23:00,19:08,2020-06-08,280,0,1
527,D14D0E7C6BF144C,SGAS,UMMS,04:51,01:01,2020-06-08,260,0,1
528,849A130F209E443,SGAS,UMMS,16:51,13:53,2020-06-08,340,0,1
529,E72AD74709E840F,SGAS,EKCH,03:06,23:18,2020-06-08,290,0,1
530,13BBCE66A0014D2,SGAS,EKCH,11:06,07:16,2020-06-08,390,0,1
531,4F53924AEDEC45C,SGAS,EKCH,19:06,15:14,2020-06-08,250,0,1
532,143225E80F8D42B,LZIB,SGAS,04:39,01:42,2020-06-08,350,0,1
533,9E9F1B59FAFF48B,LZIB,SGAS,16:39,13:45,2020-06-08,330,0,1
534,9649A91376344C8,SGAS,LJLJ,02:00,23:14,2020-06-08,360,0,1
535,2FBB297C8ABB4AC,SGAS,LJLJ,10:00,07:02,2020-06-08,350,0,1
536,7D9940213F254F7,SGAS,LJLJ,18:00,15:12,2020-06-08,270,0,1
537,A1A889C9F377427,EETN,SGAS,11:32,08:46,2020-06-08,330,0,1
538,D0917B1196D34DE,EETN,SGAS,23:32,20:40,2020-06-08,340,0,1
539,9215E852E2B1476,LFPG,SGAS,01:52,21:01,2020-06-08,330,0,1
540,6C9A862AB02D46C,LFPG,SGAS,09:52,05:55,2020-06-08,260,0,1
541,5B9811E7D6C349D,LFPG,SGAS,17:52,13:53,2020-06-08,310,0,1
542,331113E5239747E,EHAM,SGAS,04:03,00:14,2020-06-08,250,0,1
543,B3FD61C9D6094C6,EHAM,SGAS,16:03,12:03,2020-06-08,380,0,1
544,0043FF69ECB8496,SGAS,EIDW,08:13,03:24,2020-06-08,280,0,1
545,520C53F35FAF47A,EIDW,SGAS,09:53,04:06,2020-06-08,300,0,1
546,21BB5596634F441,SGAS,EIDW,20:13,15:17,2020-06-08,390,0,1
547,20C9814C819646E,EIDW,SGAS,21:53,16:59,2020-06-08,340,0,1
548,6020A52F9DD748A,SGAS,BIKF,07:45,04:57,2020-06-08,370,0,1
549,393C15085FFF408,SGAS,BIKF,15:45,12:57,2020-06-08,250,0,1
550,FFF96B859B06431,SGAS,BIKF,23:45,20:51,2020-06-08,350,0,1
551,6EA513A4DB5E4C9,SGAS,EVRA,05:31,02:31,2020-06-08,290,0,1
552,40777327921A476,SGAS,EVRA,17:31,14:36,2020-06-08,370,0,1
553,B5509E30E76440E,SGAS,ELLX,06:26,02:37,2020-06-08,290,0,1
554,1BB21DBCF45A45D,SGAS,ELLX,14:26,10:29,2020-06-08,390,0,1
555,E83949291D7D4A3,SGAS,ELLX,22:26,18:39,2020-06-08,370,0,1
556,8EE45A10FC4B435,SGAS,ENGM,10:53,06:57,2020-06-08,280,0,1
557,E75FAEC032D840E,ENGM,SGAS,02:29,22:31,2020-06-08,280,0,1
558,C610F13B518640E,SGAS,ENGM,22:53,18:53,2020-06-08,310,0,1
559,CCE47B1300FC4C7,ENGM,SGAS,14:29,10:38,2020-06-08,360,0,1
560,64F45D83C8A5497,ESKN,SGAS,05:17,01:21,2020-06-08,360,0,1
561,DBDEF5A4F9D9425,ESKN,SGAS,13:17,09:17,2020-06-08,310,0,1
562,F4A2831871494D1,ESKN,SGAS,21:17,17:30,2020-06-08,300,0,1
563,F14D4D5D9E344E7,SUAA,LATI,07:55,04:02,2020-06-08,340,0,1
564,B20EB90F98B64F1,SUAA,LATI,15:55,12:00,2020-06-08,390,0,1
565,5F8AA3258C5346D,SUAA,LATI,23:55,20:01,2020-06-08,360,0,1
566,71731E79EF594A4,EDDI,SUAA,02:04,22:11,2020-06-08,280,0,1
567,5C56171E8C81462,EDDI,SUAA,10:04,06:04,2020-06-08,250,0,1
568,7A4DDF2FAA8244F,EDDI,SUAA,18:04,14:11,2020-06-08,260,0,1
569,69CFD1AEC4AB46D,SUAA,LOWW,06:47,02:52,2020-06-08,340,0,1
570,FF78C8332D54427,SUAA,LOWW,18:47,14:53,2020-06-08,350,0,1
571,6D86CA34ADF64F1,SUAA,EBCI,00:43,20:54,2020-06-08,320,0,1
572,4631C2333D194BD,SUAA,EBCI,08:43,04:57,2020-06-08,310,0,1
573,A065B75DC850463,SUAA,EBCI,16:43,12:46,2020-06-08,330,0,1
574,E924D6D869C54F9,LKPR,SUAA,09:23,06:25,2020-06-08,330,0,1
575,6B66E199723E471,LKPR,SUAA,21:23,18:24,2020-06-08,290,0,1
576,EAFFE2164E09462,SUAA,LDZA,06:00,03:06,2020-06-08,300,0,1
577,326D255F066E48B,LDZA,SUAA,01:53,22:03,2020-06-08,270,0,1
578,F9F07B390439479,SUAA,LDZA,18:00,15:08,2020-06-08,260,0,1
579,A99F6094419E43E,LDZA,SUAA,13:53,10:56,2020-06-08,390,0,1
580,012887C231D6408,SUAA,LZIB,06:34,03:44,2020-06-08,320,0,1
581,DC4CEE885A494F4,SUAA,LZIB,18:34,15:41,2020-06-08,280,0,1
582,EAEAF74437E148A,EFHK,SUAA,05:08,01:11,2020-06-08,320,0,1
583,9A1FED0C654246F,EFHK,SUAA,17:08,13:22,2020-06-08,340,0,1
584,908A23B2D3E9426,SUAA,LHBP,09:05,06:05,2020-06-08,350,0,1
585,408717FD7F5F4F2,SUAA,LHBP,21:05,18:13,2020-06-08,330,0,1
586,F7FD1D11F132467,LIRA,SUAA,09:35,05:48,2020-06-08,390,0,1
587,AECBE119CAB0460,LIRA,SUAA,21:35,17:46,2020-06-08,390,0,1
588,80B7A5DEBB0E40C,SUAA,LMML,06:47,02:48,2020-06-08,360,0,1
589,ECAFF4BF90F14E2,SUAA,LMML,14:47,10:01,2020-06-08,270,0,1
590,459BCB7A0F8048F,SUAA,LMML,22:47,18:59,2020-06-08,330,0,1
591,FA1E5966B50E445,SUAA,ENGM,02:36,22:43,2020-06-08,380,0,1
592,07D3B6B9D14F412,SUAA,ENGM,14:36,10:37,2020-06-08,270,0,1
593,8D46B7CB23294B6,EPMO,SUAA,11:04,08:07,2020-06-08,270,0,1
594,F2020C055D4E41A,EPMO,SUAA,23:04,20:09,2020-06-08,300,0,1
595,8A2A9CF38F1742F,SUAA,LPPT,05:53,02:56,2020-06-08,350,0,1
596,74F92DC86D00427,LPPT,SUAA,07:52,04:59,2020-06-08,290,0,1
597,37B3BA7556C644D,SUAA,LPPT,13:53,10:59,2020-06-08,330,0,1
598,F4FE242A45EB417,LPPT,SUAA,15:52,12:06,2020-06-08,390,0,1
599,303ECE96530F452,SUAA,LPPT,21:53,18:04,2020-06-08,290,0,1
600,DBDDBC766F674B0,LPPT,SUAA,23:52,20:01,2020-06-08,300,0,1
601,BF940148F964458,SUAA,ESKN,01:07,21:13,2020-06-08,330,0,1
602,E0C95B4F3ABC4A9,SUAA,ESKN,09:07,05:07,2020-06-08,270,0,1
603,A85A140BC57747B,SUAA,ESKN,17:07,13:13,2020-06-08,350,0,1
604,EFE0F2C1FB2445B,LSZB,SUAA,01:55,21:04,2020-06-08,320,0,1
605,F8EF6F6C07C6410,LSZB,SUAA,13:55,09:07,2020-06-08,370,0,1
606,A21F4150D54E4DF,EDDI,LATI,01:05,16:05,2020-06-08,260,0,1
607,FF110B94D77B43D,EDDI,LATI,09:05,00:07,2020-06-08,220,0,1
608,1993E4894D964A7,EDDI,LATI,17:05,08:07,2020-06-08,240,0,1
609,F8E01307CF57481,LOWW,LATI,03:43,18:47,2020-06-08,230,0,1
610,1DB2F072B02B456,LOWW,LATI,11:43,02:43,2020-06-08,260,0,1
611,2E61B2C9B69D41D,LOWW,LATI,19:43,10:56,2020-06-08,200,0,1
612,4C91C2B4F73E473,EBCI,LATI,08:34,23:42,2020-06-08,240,0,1
613,5E31A311E16C4F2,EBCI,LATI,20:34,11:36,2020-06-08,220,0,1
614,BD59B0AF5ADD4BD,LBSF,LATI,07:39,21:40,2020-06-08,210,0,1
615,F74617B12189480,LBSF,LATI,19:39,09:40,2020-06-08,210,0,1
616,AC3E9B2B112D42C,LATI,LKPR,03:41,17:50,2020-06-08,220,0,1
617,D94C01E859894F8,LATI,LKPR,11:41,01:43,2020-06-08,230,0,1
618,7708F40CDF45479,LATI,LKPR,19:41,09:54,2020-06-08,260,0,1
619,2E31B72F711C4E2,LATI,LDZA,04:08,18:20,2020-06-08,210,0,1
620,3608044A5831452,LATI,LDZA,16:08,06:12,2020-06-08,260,0,1
621,638497988C634F0,LATI,EKCH,03:04,18:08,2020-06-08,250,0,1
622,325748067AB246C,LATI,EKCH,15:04,06:08,2020-06-08,240,0,1
623,B5253D9C6B2140E,LATI,LZIB,04:51,18:59,2020-06-08,270,0,1
624,BB7DD036D79047E,LATI,LZIB,16:51,06:55,2020-06-08,270,0,1
625,F8A26378690B468,LATI,LJLJ,11:58,01:59,2020-06-08,280,0,1
626,735B55CAD5A744F,LJLJ,LATI,04:12,18:21,2020-06-08,290,0,1
627,646D68D0EA4D401,LATI,LJLJ,23:58,13:11,2020-06-08,240,0,1
628,9273EB6CEA00430,LJLJ,LATI,16:12,06:14,2020-06-08,200,0,1
629,8E90B28941454E2,EETN,LATI,03:35,17:38,2020-06-08,200,0,1
630,E56E36B11D7A478,EETN,LATI,15:35,05:38,2020-06-08,270,0,1
631,E16A66870319479,EFHK,LATI,05:34,20:38,2020-06-08,250,0,1
632,93611CA8C262448,EFHK,LATI,13:34,04:47,2020-06-08,290,0,1
633,27A689877E1C468,EFHK,LATI,21:34,12:47,2020-06-08,280,0,1
